Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	ar:106712
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-02T01:52:18Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Critical Race Theory: Confronting, Challenging, and Rethinking White Privilege	Annual Reviews		Annual Reviews	Kalwant Bhopal; 	2023-07-31	VoR	10.1146/annurev-soc-031021-123710						Annual Review of Sociology				Journal	10.1146/soc.718	ar:soc		0360-0572	1545-2115												Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Critical Race Theory: Confronting, Challenging, and Rethinking White Privilege	Annual Reviews		Annual Reviews	Kalwant Bhopal; 	2023-07-31	VoR	10.1146/annurev-soc-031021-123710						Annual Review of Sociology				Journal	10.1146/soc.718	ar:soc		0360-0572	1545-2115												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Cultivating the Body: Anthropology and Epistemologies of Bodily Practice and Knowledge	Annual Reviews		Annual Reviews	Margaret Lock; 	2003-11-28	VoR	10.1146/annurev.an.22.100193.001025						Annual Review of Anthropology				Journal	10.1146/anthro.672	ar:anthro		0084-6570	1545-4290												Article	1993	Controlled	Regular	Unique_Item_Investigations	2	2	0
Cultivating the Body: Anthropology and Epistemologies of Bodily Practice and Knowledge	Annual Reviews		Annual Reviews	Margaret Lock; 	2003-11-28	VoR	10.1146/annurev.an.22.100193.001025						Annual Review of Anthropology				Journal	10.1146/anthro.672	ar:anthro		0084-6570	1545-4290												Article	1993	Controlled	Regular	Total_Item_Investigations	2	2	0
Disparities in Access to Oral Health Care	Annual Reviews		Annual Reviews	Anjali Kumar, Mary E. Northridge, Raghbir Kaur; 	2020-04-02	VoR	10.1146/annurev-publhealth-040119-094318						Annual Review of Public Health				Journal	10.1146/publhealth.717	ar:publhealth		0163-7525	1545-2093												Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Disparities in Access to Oral Health Care	Annual Reviews		Annual Reviews	Anjali Kumar, Mary E. Northridge, Raghbir Kaur; 	2020-04-02	VoR	10.1146/annurev-publhealth-040119-094318						Annual Review of Public Health				Journal	10.1146/publhealth.717	ar:publhealth		0163-7525	1545-2093												Article	2020	OA_Gold	Regular	Total_Item_Requests	1	1	0
Disparities in Access to Oral Health Care	Annual Reviews		Annual Reviews	Anjali Kumar, Mary E. Northridge, Raghbir Kaur; 	2020-04-02	VoR	10.1146/annurev-publhealth-040119-094318						Annual Review of Public Health				Journal	10.1146/publhealth.717	ar:publhealth		0163-7525	1545-2093												Article	2020	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Disparities in Access to Oral Health Care	Annual Reviews		Annual Reviews	Anjali Kumar, Mary E. Northridge, Raghbir Kaur; 	2020-04-02	VoR	10.1146/annurev-publhealth-040119-094318						Annual Review of Public Health				Journal	10.1146/publhealth.717	ar:publhealth		0163-7525	1545-2093												Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Diversity and Natural Functions of Antibiotics Produced by Beneficial and Plant Pathogenic Bacteria	Annual Reviews		Annual Reviews	Jos M. Raaijmakers, Mark Mazzola; 	2011-08-16	VoR	10.1146/annurev-phyto-081211-172908						Annual Review of Phytopathology				Journal	10.1146/phyto.714	ar:phyto		0066-4286	1545-2107												Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Diversity and Natural Functions of Antibiotics Produced by Beneficial and Plant Pathogenic Bacteria	Annual Reviews		Annual Reviews	Jos M. Raaijmakers, Mark Mazzola; 	2011-08-16	VoR	10.1146/annurev-phyto-081211-172908						Annual Review of Phytopathology				Journal	10.1146/phyto.714	ar:phyto		0066-4286	1545-2107												Article	2011	Controlled	Regular	Total_Item_Requests	2	2	0
Diversity and Natural Functions of Antibiotics Produced by Beneficial and Plant Pathogenic Bacteria	Annual Reviews		Annual Reviews	Jos M. Raaijmakers, Mark Mazzola; 	2011-08-16	VoR	10.1146/annurev-phyto-081211-172908						Annual Review of Phytopathology				Journal	10.1146/phyto.714	ar:phyto		0066-4286	1545-2107												Article	2011	Controlled	Regular	Total_Item_Investigations	2	2	0
Diversity and Natural Functions of Antibiotics Produced by Beneficial and Plant Pathogenic Bacteria	Annual Reviews		Annual Reviews	Jos M. Raaijmakers, Mark Mazzola; 	2011-08-16	VoR	10.1146/annurev-phyto-081211-172908						Annual Review of Phytopathology				Journal	10.1146/phyto.714	ar:phyto		0066-4286	1545-2107												Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Ecoinformatics (Big Data) for Agricultural Entomology: Pitfalls, Progress, and Promise	Annual Reviews		Annual Reviews	Claudio Gratton, Jay A. Rosenheim; 	2017-01-31	VoR	10.1146/annurev-ento-031616-035444						Annual Review of Entomology				Journal	10.1146/ento.697	ar:ento		0066-4170	1545-4487												Article	2017	Controlled	Regular	Unique_Item_Investigations	2	2	0
Ecoinformatics (Big Data) for Agricultural Entomology: Pitfalls, Progress, and Promise	Annual Reviews		Annual Reviews	Claudio Gratton, Jay A. Rosenheim; 	2017-01-31	VoR	10.1146/annurev-ento-031616-035444						Annual Review of Entomology				Journal	10.1146/ento.697	ar:ento		0066-4170	1545-4487												Article	2017	Controlled	Regular	Total_Item_Requests	2	2	0
Ecoinformatics (Big Data) for Agricultural Entomology: Pitfalls, Progress, and Promise	Annual Reviews		Annual Reviews	Claudio Gratton, Jay A. Rosenheim; 	2017-01-31	VoR	10.1146/annurev-ento-031616-035444						Annual Review of Entomology				Journal	10.1146/ento.697	ar:ento		0066-4170	1545-4487												Article	2017	Controlled	Regular	Total_Item_Investigations	2	2	0
Ecoinformatics (Big Data) for Agricultural Entomology: Pitfalls, Progress, and Promise	Annual Reviews		Annual Reviews	Claudio Gratton, Jay A. Rosenheim; 	2017-01-31	VoR	10.1146/annurev-ento-031616-035444						Annual Review of Entomology				Journal	10.1146/ento.697	ar:ento		0066-4170	1545-4487												Article	2017	Controlled	Regular	Unique_Item_Requests	2	2	0
Ecological Momentary Assessment	Annual Reviews		Annual Reviews	Arthur A. Stone, Michael R. Hufford, Saul Shiffman; 	2008-03-27	VoR	10.1146/annurev.clinpsy.3.022806.091415						Annual Review of Clinical Psychology				Journal	10.1146/clinpsy.724	ar:clinpsy		1548-5943	1548-5951												Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ecological Momentary Assessment	Annual Reviews		Annual Reviews	Arthur A. Stone, Michael R. Hufford, Saul Shiffman; 	2008-03-27	VoR	10.1146/annurev.clinpsy.3.022806.091415						Annual Review of Clinical Psychology				Journal	10.1146/clinpsy.724	ar:clinpsy		1548-5943	1548-5951												Article	2008	Controlled	Regular	Total_Item_Requests	2	2	0
Ecological Momentary Assessment	Annual Reviews		Annual Reviews	Arthur A. Stone, Michael R. Hufford, Saul Shiffman; 	2008-03-27	VoR	10.1146/annurev.clinpsy.3.022806.091415						Annual Review of Clinical Psychology				Journal	10.1146/clinpsy.724	ar:clinpsy		1548-5943	1548-5951												Article	2008	Controlled	Regular	Total_Item_Investigations	2	2	0
Ecological Momentary Assessment	Annual Reviews		Annual Reviews	Arthur A. Stone, Michael R. Hufford, Saul Shiffman; 	2008-03-27	VoR	10.1146/annurev.clinpsy.3.022806.091415						Annual Review of Clinical Psychology				Journal	10.1146/clinpsy.724	ar:clinpsy		1548-5943	1548-5951												Article	2008	Controlled	Regular	Unique_Item_Requests	1	1	0
Ecological Optimization and Adaptive Management	Annual Reviews		Annual Reviews	Carl J. Walters, Ray Hilborn; 	2003-11-28	VoR	10.1146/annurev.es.09.110178.001105						Annual Review of Ecology and Systematics				Journal	10.1146/ecolsys.692	ar:ecolsys.1		0066-4162													Article	1978	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ecological Optimization and Adaptive Management	Annual Reviews		Annual Reviews	Carl J. Walters, Ray Hilborn; 	2003-11-28	VoR	10.1146/annurev.es.09.110178.001105						Annual Review of Ecology and Systematics				Journal	10.1146/ecolsys.692	ar:ecolsys.1		0066-4162													Article	1978	Controlled	Regular	Total_Item_Requests	1	1	0
Ecological Optimization and Adaptive Management	Annual Reviews		Annual Reviews	Carl J. Walters, Ray Hilborn; 	2003-11-28	VoR	10.1146/annurev.es.09.110178.001105						Annual Review of Ecology and Systematics				Journal	10.1146/ecolsys.692	ar:ecolsys.1		0066-4162													Article	1978	Controlled	Regular	Total_Item_Investigations	2	2	0
Ecological Optimization and Adaptive Management	Annual Reviews		Annual Reviews	Carl J. Walters, Ray Hilborn; 	2003-11-28	VoR	10.1146/annurev.es.09.110178.001105						Annual Review of Ecology and Systematics				Journal	10.1146/ecolsys.692	ar:ecolsys.1		0066-4162													Article	1978	Controlled	Regular	Unique_Item_Requests	1	1	0
Enteroendocrine Cells: Chemosensors in the Intestinal Epithelium	Annual Reviews		Annual Reviews	Fiona M. Gribble, Frank Reimann; 	2016-02-10	VoR	10.1146/annurev-physiol-021115-105439						Annual Review of Physiology				Journal	10.1146/physiol.713	ar:physiol		0066-4278	1545-1585												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Enteroendocrine Cells: Chemosensors in the Intestinal Epithelium	Annual Reviews		Annual Reviews	Fiona M. Gribble, Frank Reimann; 	2016-02-10	VoR	10.1146/annurev-physiol-021115-105439						Annual Review of Physiology				Journal	10.1146/physiol.713	ar:physiol		0066-4278	1545-1585												Article	2016	Controlled	Regular	Total_Item_Requests	1	1	0
Enteroendocrine Cells: Chemosensors in the Intestinal Epithelium	Annual Reviews		Annual Reviews	Fiona M. Gribble, Frank Reimann; 	2016-02-10	VoR	10.1146/annurev-physiol-021115-105439						Annual Review of Physiology				Journal	10.1146/physiol.713	ar:physiol		0066-4278	1545-1585												Article	2016	Controlled	Regular	Total_Item_Investigations	1	1	0
Enteroendocrine Cells: Chemosensors in the Intestinal Epithelium	Annual Reviews		Annual Reviews	Fiona M. Gribble, Frank Reimann; 	2016-02-10	VoR	10.1146/annurev-physiol-021115-105439						Annual Review of Physiology				Journal	10.1146/physiol.713	ar:physiol		0066-4278	1545-1585												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Folate Receptors	Annual Reviews		Annual Reviews	A C Antony; 	2003-11-28	VoR	10.1146/annurev.nu.16.070196.002441						Annual Review of Nutrition				Journal	10.1146/nutr.709	ar:nutr		0199-9885	1545-4312												Article	1996	Controlled	Regular	Unique_Item_Investigations	1	1	0
Folate Receptors	Annual Reviews		Annual Reviews	A C Antony; 	2003-11-28	VoR	10.1146/annurev.nu.16.070196.002441						Annual Review of Nutrition				Journal	10.1146/nutr.709	ar:nutr		0199-9885	1545-4312												Article	1996	Controlled	Regular	Total_Item_Requests	1	1	0
Folate Receptors	Annual Reviews		Annual Reviews	A C Antony; 	2003-11-28	VoR	10.1146/annurev.nu.16.070196.002441						Annual Review of Nutrition				Journal	10.1146/nutr.709	ar:nutr		0199-9885	1545-4312												Article	1996	Controlled	Regular	Total_Item_Investigations	2	2	0
Folate Receptors	Annual Reviews		Annual Reviews	A C Antony; 	2003-11-28	VoR	10.1146/annurev.nu.16.070196.002441						Annual Review of Nutrition				Journal	10.1146/nutr.709	ar:nutr		0199-9885	1545-4312												Article	1996	Controlled	Regular	Unique_Item_Requests	1	1	0
Framing Theory	Annual Reviews		Annual Reviews	Dennis Chong, James N. Druckman; 	2007-05-04	VoR	10.1146/annurev.polisci.10.072805.103054						Annual Review of Political Science				Journal	10.1146/polisci.715	ar:polisci		1094-2939	1545-1577												Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Framing Theory	Annual Reviews		Annual Reviews	Dennis Chong, James N. Druckman; 	2007-05-04	VoR	10.1146/annurev.polisci.10.072805.103054						Annual Review of Political Science				Journal	10.1146/polisci.715	ar:polisci		1094-2939	1545-1577												Article	2007	Controlled	Regular	Total_Item_Requests	1	1	0
Framing Theory	Annual Reviews		Annual Reviews	Dennis Chong, James N. Druckman; 	2007-05-04	VoR	10.1146/annurev.polisci.10.072805.103054						Annual Review of Political Science				Journal	10.1146/polisci.715	ar:polisci		1094-2939	1545-1577												Article	2007	Controlled	Regular	Total_Item_Investigations	1	1	0
Framing Theory	Annual Reviews		Annual Reviews	Dennis Chong, James N. Druckman; 	2007-05-04	VoR	10.1146/annurev.polisci.10.072805.103054						Annual Review of Political Science				Journal	10.1146/polisci.715	ar:polisci		1094-2939	1545-1577												Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Global Groundwater? Issues and Solutions	Annual Reviews		Annual Reviews	Mark Giordano; 	2009-10-15	VoR	10.1146/annurev.environ.030308.100251						Annual Review of Environment and Resources				Journal	10.1146/energy.721	ar:energy		1543-5938	1545-2050												Article	2009	Controlled	Regular	Unique_Item_Investigations	2	2	0
Global Groundwater? Issues and Solutions	Annual Reviews		Annual Reviews	Mark Giordano; 	2009-10-15	VoR	10.1146/annurev.environ.030308.100251						Annual Review of Environment and Resources				Journal	10.1146/energy.721	ar:energy		1543-5938	1545-2050												Article	2009	Controlled	Regular	Total_Item_Requests	2	2	0
Global Groundwater? Issues and Solutions	Annual Reviews		Annual Reviews	Mark Giordano; 	2009-10-15	VoR	10.1146/annurev.environ.030308.100251						Annual Review of Environment and Resources				Journal	10.1146/energy.721	ar:energy		1543-5938	1545-2050												Article	2009	Controlled	Regular	Total_Item_Investigations	3	3	0
Global Groundwater? Issues and Solutions	Annual Reviews		Annual Reviews	Mark Giordano; 	2009-10-15	VoR	10.1146/annurev.environ.030308.100251						Annual Review of Environment and Resources				Journal	10.1146/energy.721	ar:energy		1543-5938	1545-2050												Article	2009	Controlled	Regular	Unique_Item_Requests	2	2	0
Groundwater Age and Groundwater Age Dating	Annual Reviews		Annual Reviews	Craig M. Bethke, Thomas M. Johnson; 	2008-04-29	VoR	10.1146/annurev.earth.36.031207.124210						Annual Review of Earth and Planetary Sciences				Journal	10.1146/earth.691	ar:earth		0084-6597	1545-4495												Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
Groundwater Age and Groundwater Age Dating	Annual Reviews		Annual Reviews	Craig M. Bethke, Thomas M. Johnson; 	2008-04-29	VoR	10.1146/annurev.earth.36.031207.124210						Annual Review of Earth and Planetary Sciences				Journal	10.1146/earth.691	ar:earth		0084-6597	1545-4495												Article	2008	Controlled	Regular	Total_Item_Requests	1	1	0
Groundwater Age and Groundwater Age Dating	Annual Reviews		Annual Reviews	Craig M. Bethke, Thomas M. Johnson; 	2008-04-29	VoR	10.1146/annurev.earth.36.031207.124210						Annual Review of Earth and Planetary Sciences				Journal	10.1146/earth.691	ar:earth		0084-6597	1545-4495												Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
Groundwater Age and Groundwater Age Dating	Annual Reviews		Annual Reviews	Craig M. Bethke, Thomas M. Johnson; 	2008-04-29	VoR	10.1146/annurev.earth.36.031207.124210						Annual Review of Earth and Planetary Sciences				Journal	10.1146/earth.691	ar:earth		0084-6597	1545-4495												Article	2008	Controlled	Regular	Unique_Item_Requests	1	1	0
Impact of New Family Forms on Parenting and Child Development	Annual Reviews		Annual Reviews	Susan Golombok, Susan Imrie; 	2020-12-15	VoR	10.1146/annurev-devpsych-070220-122704						Annual Review of Developmental Psychology				Journal	10.1146/devpsych	ar:devpsych		2640-7922	2640-7922												Article	2020	Controlled	Regular	Unique_Item_Investigations	1	1	0
Impact of New Family Forms on Parenting and Child Development	Annual Reviews		Annual Reviews	Susan Golombok, Susan Imrie; 	2020-12-15	VoR	10.1146/annurev-devpsych-070220-122704						Annual Review of Developmental Psychology				Journal	10.1146/devpsych	ar:devpsych		2640-7922	2640-7922												Article	2020	Controlled	Regular	Total_Item_Investigations	1	1	0
Impacts of Climate Change on Marine Foundation Species	Annual Reviews		Annual Reviews	Brian R. Silliman, Dan A. Smale, Daniel Murdiyarso, John F. Bruno, Julia K. Baum, Karen Filbee-Dexter, Karine Gagnon, Kerrylee Rogers, Mads S. Thomsen, Mathew A. Vanderklift, Melanie J. Bishop, Melinda A. Coleman, Qiang He, Samuel Starko, Thomas Wernberg; 	2024-01-17	VoR	10.1146/annurev-marine-042023-093037						Annual Review of Marine Science				Journal	10.1146/marine	ar:marine		1941-1405	1941-0611												Article	2024	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Impacts of Climate Change on Marine Foundation Species	Annual Reviews		Annual Reviews	Brian R. Silliman, Dan A. Smale, Daniel Murdiyarso, John F. Bruno, Julia K. Baum, Karen Filbee-Dexter, Karine Gagnon, Kerrylee Rogers, Mads S. Thomsen, Mathew A. Vanderklift, Melanie J. Bishop, Melinda A. Coleman, Qiang He, Samuel Starko, Thomas Wernberg; 	2024-01-17	VoR	10.1146/annurev-marine-042023-093037						Annual Review of Marine Science				Journal	10.1146/marine	ar:marine		1941-1405	1941-0611												Article	2024	OA_Gold	Regular	Total_Item_Requests	1	1	0
